TrackId,Code,Team,Q1,Q2,Q3,Grid,Position
3.0,OCO,Force India,1:31.774,1:31.684,\N,14.0,10
71.0,OCO,Force India,1:35.372,1:35.729,1:35.430,10.0,7
4.0,OCO,Force India,1:21.901,1:21.148,1:21.272,10.0,5
6.0,OCO,Force India,1:14.101,\N,\N,15.0,12
7.0,OCO,Force India,1:13.520,1:13.320,1:13.135,9.0,6
73.0,OCO,Force India,1:43.051,1:42.751,1:42.186,7.0,6
70.0,OCO,Force India,1:06.033,1:05.550,1:05.674,9.0,8
9.0,OCO,Force India,1:39.738,1:29.701,1:29.074,7.0,8
11.0,OCO,Force India,1:18.843,1:18.495,\N,11.0,9
13.0,OCO,Force India,1:45.277,1:45.006,1:45.369,9.0,9
14.0,OCO,Force India,1:38.775,1:37.580,1:37.719,3.0,6
15.0,OCO,Force India,1:43.626,1:42.760,\N,14.0,10
2.0,OCO,Force India,1:32.527,1:31.651,1:31.478,6.0,10
22.0,OCO,Force India,1:30.115,1:29.199,1:29.111,5.0,6
69.0,OCO,Force India,1:35.849,1:35.113,1:34.647,6.0,6
32.0,OCO,Force India,1:18.336,1:17.827,1:17.437,6.0,5
18.0,OCO,Force India,1:10.168,1:09.830,\N,10.0,\N
24.0,OCO,Force India,1:38.896,1:38.392,1:38.397,9.0,8
1.0,OCO,Force India,1:24.503,1:24.786,\N,14.0,12
3.0,OCO,Force India,1:30.338,1:30.009,1:29.874,8.0,10
17.0,OCO,Force India,1:33.585,1:33.057,\N,12.0,11
73.0,OCO,Force India,1:43.021,1:42.967,1:42.523,7.0,\N
4.0,OCO,Force India,1:18.813,1:18.696,\N,13.0,\N
6.0,OCO,Force India,1:13.028,1:12.188,1:12.061,6.0,6
7.0,OCO,Force India,1:12.577,1:12.141,1:12.084,8.0,9
34.0,OCO,Force India,1:32.786,1:32.075,\N,11.0,\N
70.0,OCO,Force India,1:05.148,1:04.845,\N,11.0,6
9.0,OCO,Force India,1:28.279,1:27.843,1:28.194,10.0,7
10.0,OCO,Force India,1:13.720,\N,\N,15.0,8
11.0,OCO,Force India,1:19.142,\N,\N,18.0,13
13.0,OCO,Force India,1:44.003,1:43.302,2:01.851,3.0,6
14.0,OCO,Force India,1:21.570,1:21.315,1:21.099,8.0,6
15.0,OCO,Force India,1:38.912,1:38.534,1:38.365,9.0,\N
71.0,OCO,Force India,1:34.290,1:33.596,1:33.413,6.0,9
22.0,OCO,Force India,1:29.899,1:29.538,1:30.126,11.0,9
69.0,OCO,Force India,1:34.876,1:34.522,1:34.145,6.0,\N
32.0,OCO,Force India,1:16.252,1:16.844,\N,11.0,11
18.0,OCO,Force India,1:09.264,1:08.770,\N,18.0,15
24.0,OCO,Force India,1:36.936,1:36.814,1:36.540,9.0,\N
1.0,ALB,Spyker,1:31.932,\N,\N,21.0,\N
2.0,ALB,Spyker,1:38.279,\N,\N,20.0,\N
3.0,ALB,Spyker,1:35.533,\N,\N,22.0,14
4.0,ALB,Spyker,1:23.990,\N,\N,21.0,14
6.0,ALB,Spyker,\N,\N,\N,22.0,19
7.0,ALB,Spyker,1:19.196,\N,\N,21.0,\N
19.0,ALB,Spyker,1:14.597,\N,\N,22.0,15
8.0,ALB,Spyker,1:17.826,\N,\N,20.0,\N
9.0,ALB,Spyker,1:22.586,\N,\N,22.0,15
3.0,ALB,MF1,1:35.724,\N,\N,18.0,\N
2.0,ALB,MF1,1:37.426,\N,\N,15.0,12
1.0,ALB,MF1,1:30.226,\N,\N,17.0,11
21.0,ALB,MF1,1:27.088,\N,\N,20.0,\N
20.0,ALB,MF1,1:32.936,\N,\N,16.0,13
4.0,ALB,MF1,1:18.024,\N,\N,18.0,\N
6.0,ALB,MF1,1:15.598,\N,\N,16.0,12
9.0,ALB,MF1,1:23.210,\N,\N,18.0,15
7.0,ALB,MF1,1:17.140,\N,\N,19.0,\N
19.0,ALB,MF1,1:12.711,1:12.854,\N,14.0,\N
8.0,ALB,MF1,1:16.962,1:17.105,\N,15.0,15
10.0,ALB,MF1,1:17.093,\N,\N,21.0,\N
11.0,ALB,MF1,1:23.146,\N,\N,22.0,10
5.0,ALB,MF1,1:29.021,1:28.639,\N,22.0,\N
14.0,ALB,Spyker MF1,1:23.116,\N,\N,18.0,17
17.0,ALB,Spyker MF1,1:49.542,\N,\N,22.0,15
22.0,ALB,Spyker MF1,1:32.221,1:33.750,\N,16.0,\N
18.0,ALB,Spyker MF1,1:13.138,\N,\N,17.0,14
1.0,HUL,Sauber,1:45.930,1:38.067,\N,11.0,\N
2.0,HUL,Sauber,1:37.931,1:38.125,\N,12.0,8
17.0,HUL,Sauber,1:36.985,1:36.261,\N,10.0,10
3.0,HUL,Sauber,1:34.409,1:33.976,\N,14.0,12
4.0,HUL,Sauber,1:23.058,1:22.389,\N,15.0,15
6.0,HUL,Sauber,1:25.547,1:18.331,\N,11.0,11
7.0,HUL,Sauber,1:23.899,1:29.435,\N,9.0,\N
9.0,HUL,Sauber,1:32.168,1:32.211,\N,14.0,10
20.0,HUL,Sauber,1:31.132,1:30.231,\N,10.0,10
11.0,HUL,Sauber,1:21.028,1:20.580,\N,12.0,11
13.0,HUL,Sauber,2:01.712,1:49.088,\N,11.0,13
14.0,HUL,Sauber,1:24.776,1:24.305,1:24.065,3.0,5
15.0,HUL,Sauber,1:45.381,1:44.555,\N,11.0,9
35.0,HUL,Sauber,1:38.427,1:37.913,1:38.237,7.0,4
22.0,HUL,Sauber,1:32.465,1:31.848,1:31.644,7.0,6
68.0,HUL,Sauber,1:25.883,1:25.339,1:25.334,7.0,19
24.0,HUL,Sauber,1:41.631,1:40.931,1:40.576,5.0,14
69.0,HUL,Sauber,1:38.339,1:37.828,1:37.296,4.0,6
18.0,HUL,Sauber,1:26.071,1:27.441,1:29.582,10.0,8
1.0,LEC,Sauber,1:24.636,\N,\N,18.0,13
3.0,LEC,Sauber,1:31.420,\N,\N,19.0,12
17.0,LEC,Sauber,1:34.454,\N,\N,19.0,19
73.0,LEC,Sauber,1:43.752,1:44.074,\N,13.0,6
4.0,LEC,Sauber,1:18.661,1:18.910,\N,14.0,10
6.0,LEC,Sauber,1:12.829,1:12.714,\N,14.0,\N
7.0,LEC,Sauber,1:12.945,1:12.661,\N,13.0,10
34.0,LEC,Sauber,1:32.538,1:32.055,1:32.635,8.0,10
70.0,LEC,Sauber,1:04.967,1:04.979,\N,18.0,9
9.0,LEC,Sauber,1:27.962,1:27.790,1:27.879,9.0,\N
10.0,LEC,Sauber,1:13.077,1:12.995,1:12.717,9.0,15
11.0,LEC,Sauber,1:18.817,\N,\N,17.0,\N
13.0,LEC,Sauber,1:43.654,1:44.062,\N,12.0,\N
14.0,LEC,Sauber,1:21.889,\N,\N,15.0,11
15.0,LEC,Sauber,1:39.206,1:38.747,\N,13.0,9
71.0,LEC,Sauber,1:33.924,1:33.488,1:33.419,7.0,7
22.0,LEC,Sauber,1:29.706,1:29.864,\N,10.0,\N
69.0,LEC,Sauber,1:35.069,1:34.255,1:34.420,9.0,\N
32.0,LEC,Sauber,1:16.862,1:16.320,1:16.189,9.0,7
18.0,LEC,Sauber,1:08.667,1:08.335,1:08.492,7.0,7
24.0,LEC,Sauber,1:37.124,1:36.580,1:36.237,8.0,7
20.0,ALB,Minardi,1:36.239,\N,\N,20.0,17
7.0,ALB,Minardi,1:18.214,\N,\N,15.0,11
19.0,ALB,Minardi,1:13.632,\N,\N,18.0,5
8.0,ALB,Minardi,1:18.335,\N,\N,20.0,\N
9.0,ALB,Minardi,1:24.576,\N,\N,18.0,18
10.0,ALB,Minardi,1:17.519,\N,\N,16.0,13
10.0,DOO,Minardi,1:18.313,\N,\N,17.0,18
11.0,ALB,Minardi,1:24.443,\N,\N,17.0,\N
11.0,DOO,Minardi,1:25.484,\N,\N,19.0,\N
5.0,ALB,Minardi,1:32.186,\N,\N,15.0,\N
5.0,DOO,Minardi,\N,\N,\N,17.0,13
14.0,DOO,Minardi,1:24.904,\N,\N,18.0,18
14.0,ALB,Minardi,1:26.964,\N,\N,20.0,19
13.0,DOO,Minardi,1:49.779,\N,\N,17.0,13
13.0,ALB,Minardi,1:49.842,\N,\N,18.0,12
18.0,ALB,Minardi,1:14.763,\N,\N,16.0,14
18.0,DOO,Minardi,\N,\N,\N,18.0,\N
22.0,ALB,Minardi,1:50.843,\N,\N,13.0,16
22.0,DOO,Minardi,1:52.894,\N,\N,15.0,14
17.0,ALB,Minardi,1:39.105,\N,\N,18.0,16
17.0,DOO,Minardi,1:39.460,\N,\N,20.0,14
19.0,ALO,Minardi,1:13.991,\N,\N,17.0,\N
1.0,ALB,Minardi,1:49.230,\N,\N,17.0,\N
2.0,ALB,Minardi,1:40.432,1:42.569,\N,19.0,13
3.0,ALB,Minardi,1:34.005,1:36.417,\N,18.0,13
21.0,ALB,Minardi,1:25.921,\N,\N,20.0,\N
4.0,ALB,Minardi,1:19.563,1:21.578,\N,14.0,\N
6.0,ALB,Minardi,1:19.229,1:22.977,\N,14.0,14
3.0,STR,Aston Martin,1:31.261,1:30.624,1:30.601,10.0,10
21.0,STR,Aston Martin,1:15.522,1:15.138,\N,10.0,8
75.0,STR,Aston Martin,1:19.913,\N,\N,17.0,14
4.0,STR,Aston Martin,1:18.241,1:17.974,\N,11.0,11
6.0,STR,Aston Martin,1:11.979,1:11.600,\N,13.0,8
73.0,STR,Aston Martin,\N,\N,\N,19.0,\N
34.0,STR,Aston Martin,\N,\N,\N,19.0,10
70.0,STR,Aston Martin,1:04.821,1:04.663,1:04.708,9.0,8
70.0,STR,Aston Martin,1:04.927,1:04.547,1:04.618,9.0,13
9.0,STR,Aston Martin,1:28.017,1:27.665,\N,14.0,8
11.0,STR,Aston Martin,1:17.038,1:16.893,\N,12.0,\N
13.0,STR,Aston Martin,2:01.597,1:58.231,\N,19.0,20
39.0,STR,Aston Martin,1:10.438,1:10.367,\N,12.0,12
14.0,STR,Aston Martin,1:21.415,1:21.020,\N,9.0,7
71.0,STR,Aston Martin,1:48.322,1:46.360,1:44.956,7.0,11
5.0,STR,Aston Martin,1:25.511,1:24.601,1:24.305,8.0,9
69.0,STR,Aston Martin,1:35.983,\N,\N,13.0,12
32.0,STR,Aston Martin,1:20.873,\N,\N,20.0,14
18.0,STR,Aston Martin,1:09.663,\N,\N,14.0,\N
78.0,STR,Aston Martin,1:22.551,1:22.460,\N,12.0,6
77.0,STR,Aston Martin,1:29.368,\N,\N,18.0,11
24.0,STR,Aston Martin,1:24.061,1:24.066,\N,13.0,13
3.0,HUL,Aston Martin,1:32.777,\N,\N,17.0,17
3.0,STR,Aston Martin,1:33.032,\N,\N,19.0,12
77.0,STR,Aston Martin,1:30.256,1:31.009,\N,13.0,13
77.0,HUL,Aston Martin,1:30.543,\N,\N,17.0,12
1.0,STR,Aston Martin,\N,\N,\N,19.0,12
21.0,STR,Aston Martin,1:20.342,1:28.119,\N,15.0,10
79.0,STR,Aston Martin,1:30.441,1:29.996,1:30.676,0.0,10
4.0,STR,Aston Martin,1:21.418,\N,\N,17.0,15
6.0,STR,Aston Martin,1:13.678,\N,\N,18.0,14
73.0,STR,Aston Martin,1:45.371,\N,\N,19.0,16
7.0,STR,Aston Martin,1:35.532,\N,\N,17.0,10
9.0,STR,Aston Martin,1:43.430,\N,\N,20.0,11
70.0,STR,Aston Martin,1:06.847,\N,\N,12.0,13
34.0,STR,Aston Martin,1:33.439,\N,\N,15.0,10
11.0,STR,Aston Martin,1:19.205,1:19.137,\N,14.0,11
13.0,STR,Aston Martin,1:46.256,1:46.611,\N,9.0,11
39.0,STR,Aston Martin,1:11.568,1:11.416,\N,10.0,10
14.0,STR,Aston Martin,1:22.748,\N,\N,12.0,\N
15.0,STR,Aston Martin,1:55.629,1:54.211,\N,11.0,6
22.0,STR,Aston Martin,1:31.419,\N,\N,19.0,12
69.0,STR,Aston Martin,1:36.860,1:36.032,1:35.598,5.0,\N
32.0,STR,Aston Martin,1:20.520,\N,\N,20.0,15
18.0,STR,Aston Martin,1:14.398,1:12.210,\N,15.0,10
24.0,STR,Aston Martin,1:25.741,1:25.359,\N,14.0,8
3.0,ALO,Aston Martin,1:31.158,1:30.645,1:30.336,5.0,3
3.0,STR,Aston Martin,1:31.184,1:31.127,1:30.836,8.0,6
77.0,ALO,Aston Martin,1:29.298,1:28.757,1:28.730,2.0,3
77.0,STR,Aston Martin,1:29.335,1:28.962,1:28.945,5.0,\N
1.0,ALO,Aston Martin,1:17.832,1:17.283,1:17.139,4.0,3
1.0,STR,Aston Martin,1:17.873,1:17.616,1:17.308,6.0,4
73.0,ALO,Aston Martin,1:41.720,1:41.370,1:41.253,6.0,4
73.0,STR,Aston Martin,1:42.524,1:41.576,1:41.611,9.0,7
79.0,ALO,Aston Martin,1:28.179,1:27.097,1:27.202,2.0,3
79.0,STR,Aston Martin,1:28.476,\N,\N,18.0,12
6.0,ALO,Aston Martin,1:12.886,1:12.107,1:11.449,2.0,2
6.0,STR,Aston Martin,1:12.722,1:12.623,\N,14.0,\N
4.0,STR,Aston Martin,1:13.766,1:13.082,1:12.994,5.0,6
4.0,ALO,Aston Martin,1:13.747,1:13.098,1:13.507,8.0,7
7.0,ALO,Aston Martin,1:21.481,1:19.776,1:27.286,2.0,2
7.0,STR,Aston Martin,1:22.677,1:21.484,\N,16.0,9
70.0,STR,Aston Martin,1:05.710,1:05.121,1:04.893,6.0,9
70.0,ALO,Aston Martin,1:05.655,1:05.181,1:04.911,7.0,5
9.0,ALO,Aston Martin,1:29.949,1:28.368,1:27.659,9.0,7
9.0,STR,Aston Martin,1:29.448,1:28.935,\N,12.0,14
11.0,ALO,Aston Martin,1:18.580,1:17.701,1:17.035,8.0,9
11.0,STR,Aston Martin,1:18.782,1:18.144,\N,14.0,10
13.0,ALO,Aston Martin,1:58.834,1:52.751,1:47.843,9.0,5
13.0,STR,Aston Martin,1:59.663,1:52.193,1:48.841,10.0,9
39.0,ALO,Aston Martin,1:21.840,1:19.429,1:11.506,5.0,2
39.0,STR,Aston Martin,1:21.570,1:20.121,\N,11.0,11
14.0,ALO,Aston Martin,1:22.043,1:21.543,1:21.417,10.0,9
14.0,STR,Aston Martin,1:22.860,\N,\N,20.0,16
15.0,ALO,Aston Martin,1:32.584,1:31.835,1:31.615,7.0,15
15.0,STR,Aston Martin,1:33.397,\N,\N,0.0,\N
22.0,ALO,Aston Martin,1:30.971,1:30.465,1:30.560,10.0,8
22.0,STR,Aston Martin,1:31.181,\N,\N,17.0,\N
78.0,ALO,Aston Martin,1:25.223,1:25.241,1:24.369,4.0,6
78.0,STR,Aston Martin,1:26.345,\N,\N,16.0,11
69.0,ALO,Aston Martin,1:36.268,\N,\N,0.0,\N
69.0,STR,Aston Martin,1:36.589,\N,\N,0.0,7
32.0,ALO,Aston Martin,1:18.848,1:18.738,\N,13.0,\N
32.0,STR,Aston Martin,1:19.227,\N,\N,0.0,17
18.0,STR,Aston Martin,1:10.551,1:10.375,1:11.344,3.0,5
18.0,ALO,Aston Martin,1:10.557,1:10.237,1:11.387,4.0,3
80.0,ALO,Aston Martin,1:34.422,1:33.617,1:33.555,9.0,9
80.0,STR,Aston Martin,1:34.504,1:34.199,\N,19.0,5
24.0,ALO,Aston Martin,1:24.501,1:24.131,1:24.084,7.0,7
24.0,STR,Aston Martin,1:24.405,1:24.422,,13.0,10
3.0,ALO,Aston Martin,1:30.179,1:29.801,1:29.542,6.0,9
3.0,STR,Aston Martin,1:29.965,1:30.200,\N,12.0,10
77.0,ALO,Aston Martin,1:28.706,1:28.122,1:27.846,4.0,5
77.0,STR,Aston Martin,1:28.250,1:28.578,1:28.572,10.0,\N
1.0,STR,Aston Martin,1:17.376,1:16.780,1:17.072,9.0,6
1.0,ALO,Aston Martin,1:16.991,1:16.710,1:17.552,10.0,8
22.0,ALO,Aston Martin,1:29.254,1:29.082,1:28.686,5.0,6
22.0,STR,Aston Martin,1:30.024,\N,\N,16.0,12
17.0,ALO,Aston Martin,1:35.116,1:34.652,1:34.148,3.0,7
17.0,STR,Aston Martin,1:35.334,1:34.838,\N,11.0,15
79.0,STR,Aston Martin,1:28.177,1:28.222,\N,11.0,17
79.0,ALO,Aston Martin,1:28.453,1:28.427,\N,15.0,9
21.0,STR,Aston Martin,1:16.458,1:15.992,,13.0,9
21.0,ALO,Aston Martin,1:16.917,,,20.0,19
6.0,STR,Aston Martin,1:11.728,1:11.563,\N,13.0,14
6.0,ALO,Aston Martin,1:12.019,\N,\N,14.0,11
7.0,ALO,Aston Martin,1:13.117,1:12.635,1:12.228,6.0,6
7.0,STR,Aston Martin,1:13.088,1:12.659,1:12.701,9.0,7
4.0,ALO,Aston Martin,1:12.505,1:12.128,\N,10.0,12
4.0,STR,Aston Martin,1:12.881,1:12.372,\N,14.0,14
70.0,ALO,Aston Martin,1:05.656,1:05.639,\N,15.0,18
70.0,STR,Aston Martin,1:05.819,\N,\N,17.0,13
9.0,STR,Aston Martin,1:31.410,1:26.938,1:26.585,8.0,7
9.0,ALO,Aston Martin,1:31.264,1:26.730,1:26.917,10.0,8
11.0,ALO,Aston Martin,1:17.624,1:16.117,1:16.043,7.0,11
11.0,STR,Aston Martin,1:17.405,1:16.075,1:16.244,8.0,10
13.0,ALO,Aston Martin,1:55.489,1:54.258,1:54.765,8.0,8
13.0,STR,Aston Martin,1:56.072,1:55.716,\N,15.0,11
39.0,ALO,Aston Martin,1:11.493,1:10.845,1:10.633,7.0,10
39.0,STR,Aston Martin,1:11.518,1:10.661,1:10.857,8.0,13
14.0,ALO,Aston Martin,1:20.617,1:20.421,\N,11.0,11
14.0,STR,Aston Martin,1:21.013,\N,\N,17.0,19
73.0,ALO,Aston Martin,1:43.472,1:42.426,1:42.369,7.0,6
73.0,STR,Aston Martin,1:43.370,1:43.404,,13.0,19
15.0,ALO,Aston Martin,1:30.684,1:30.450,1:30.214,7.0,8
15.0,STR,Aston Martin,1:31.094,\N,\N,17.0,14
69.0,ALO,Aston Martin,1:33.973,1:33.429,1:33.309,7.0,13
69.0,STR,Aston Martin,1:34.033,1:33.759,\N,13.0,15
32.0,ALO,Aston Martin,1:17.307,1:17.168,\N,13.0,\N
32.0,STR,Aston Martin,1:17.407,1:17.294,\N,14.0,11
18.0,ALO,Aston Martin,1:30.207,1:25.035,1:28.998,9.0,14
18.0,STR,Aston Martin,1:30.580,1:26.334,\N,10.0,\N
80.0,ALO,Aston Martin,1:34.258,\N,\N,16.0,11
80.0,STR,Aston Martin,1:34.484,\N,\N,18.0,15
78.0,ALO,Aston Martin,1:21.608,1:21.208,1:21.251,8.0,7
78.0,STR,Aston Martin,1:22.011,1:21.911,\N,15.0,\N
24.0,ALO,Aston Martin,1:23.794,1:23.268,1:23.196,8.0,9
24.0,STR,Aston Martin,1:23.729,1:23.784,\N,13.0,14
1.0,HAM,Mercedes,1:45.456,1:36.625,1:28.087,3.0,5
2.0,HAM,Mercedes,1:37.513,1:36.517,1:51.699,4.0,3
17.0,HAM,Mercedes,1:35.793,1:35.078,1:34.484,1.0,3
3.0,HAM,Mercedes,1:33.498,1:33.346,1:32.762,9.0,5
4.0,HAM,Mercedes,1:21.728,1:21.001,1:20.972,2.0,12
6.0,HAM,Mercedes,1:23.779,1:16.265,1:13.967,2.0,4
7.0,HAM,Mercedes,1:23.801,1:27.649,1:25.512,2.0,3
9.0,HAM,Mercedes,1:30.995,1:31.224,1:29.607,1.0,4
20.0,HAM,Mercedes,1:31.131,1:30.152,1:29.398,1.0,5
11.0,HAM,Mercedes,1:20.363,1:19.862,1:19.388,1.0,1
13.0,HAM,Mercedes,2:00.368,1:49.067,2:01.012,1.0,3
14.0,HAM,Mercedes,1:24.589,1:24.803,\N,12.0,9
15.0,HAM,Mercedes,1:44.196,1:43.920,1:43.254,5.0,5
35.0,HAM,Mercedes,1:38.574,1:37.824,1:37.420,2.0,5
22.0,HAM,Mercedes,1:32.340,1:31.636,1:31.253,3.0,\N
68.0,HAM,Mercedes,1:25.802,1:25.259,1:24.941,3.0,6
24.0,HAM,Mercedes,1:40.693,1:40.477,1:40.501,4.0,7
69.0,HAM,Mercedes,1:37.959,1:37.854,1:37.345,5.0,4
18.0,HAM,Mercedes,1:25.342,1:26.698,1:27.677,5.0,9
1.0,HAM,Mercedes,1:31.699,1:42.890,1:44.231,1.0,\N
2.0,HAM,Mercedes,1:57.202,1:59.041,1:59.431,1.0,1
3.0,HAM,Mercedes,1:35.323,1:33.872,1:33.464,2.0,1
17.0,HAM,Mercedes,1:55.516,1:54.029,1:53.860,1.0,1
4.0,HAM,Mercedes,1:27.238,1:26.210,1:25.232,1.0,1
6.0,HAM,Mercedes,1:17.823,1:16.354,1:16.048,2.0,2
7.0,HAM,Mercedes,1:15.750,1:15.054,1:14.953,2.0,\N
70.0,HAM,Mercedes,1:09.514,1:09.092,\N,9.0,2
9.0,HAM,Mercedes,1:41.058,1:34.870,1:39.232,6.0,1
10.0,HAM,Mercedes,1:18.683,\N,\N,20.0,3
11.0,HAM,Mercedes,\N,\N,\N,22.0,3
13.0,HAM,Mercedes,2:07.280,2:06.609,2:05.819,2.0,\N
14.0,HAM,Mercedes,1:25.363,1:24.560,1:24.109,1.0,1
15.0,HAM,Mercedes,1:46.921,1:46.287,1:45.681,1.0,1
22.0,HAM,Mercedes,1:33.611,1:32.982,1:32.703,2.0,1
71.0,HAM,Mercedes,1:38.759,1:38.338,1:38.513,1.0,1
69.0,HAM,Mercedes,1:37.196,1:37.287,1:36.443,2.0,1
18.0,HAM,Mercedes,1:10.457,1:10.712,1:10.056,2.0,2
24.0,HAM,Mercedes,1:41.207,1:40.920,1:40.866,2.0,1
1.0,HAM,Mercedes,1:28.586,1:26.894,1:26.327,1.0,1
2.0,HAM,Mercedes,1:39.269,1:41.517,1:49.834,1.0,2
17.0,HAM,Mercedes,1:38.285,1:36.423,1:35.782,1.0,1
3.0,HAM,Mercedes,1:33.928,1:32.669,1:32.571,1.0,1
4.0,HAM,Mercedes,1:26.382,1:25.740,1:24.948,2.0,2
6.0,HAM,Mercedes,1:16.588,1:15.864,1:15.098,1.0,3
7.0,HAM,Mercedes,1:15.895,1:14.661,1:14.393,1.0,1
70.0,HAM,Mercedes,1:12.218,1:09.062,1:08.455,1.0,2
9.0,HAM,Mercedes,1:33.796,1:33.068,1:32.248,1.0,1
11.0,HAM,Mercedes,1:22.890,1:22.285,1:22.020,1.0,6
13.0,HAM,Mercedes,1:48.908,1:48.024,1:47.197,1.0,1
14.0,HAM,Mercedes,1:24.251,1:23.383,1:23.397,1.0,1
15.0,HAM,Mercedes,1:45.765,1:45.650,1:45.300,5.0,\N
22.0,HAM,Mercedes,1:32.844,1:32.789,1:32.660,2.0,1
71.0,HAM,Mercedes,1:38.558,1:37.672,1:37.433,2.0,1
69.0,HAM,Mercedes,1:56.871,1:56.929,\N,2.0,1
32.0,HAM,Mercedes,1:20.808,1:19.829,1:19.668,2.0,2
18.0,HAM,Mercedes,1:11.682,1:11.665,1:11.360,2.0,2
24.0,HAM,Mercedes,1:40.974,1:40.758,1:40.614,2.0,2
1.0,HAM,Mercedes,1:25.351,1:24.605,1:23.837,1.0,2
3.0,HAM,Mercedes,1:31.391,1:30.039,1:29.493,1.0,3
17.0,HAM,Mercedes,\N,\N,\N,22.0,7
71.0,HAM,Mercedes,1:36.006,1:35.820,\N,10.0,2
4.0,HAM,Mercedes,1:23.214,1:22.159,1:22.000,1.0,\N
6.0,HAM,Mercedes,1:14.826,1:14.056,1:13.942,3.0,1
7.0,HAM,Mercedes,1:14.121,1:13.076,1:12.812,1.0,1
73.0,HAM,Mercedes,1:44.259,1:43.526,2:01.954,10.0,5
70.0,HAM,Mercedes,1:06.947,1:06.228,1:07.922,1.0,1
9.0,HAM,Mercedes,1:30.739,1:29.243,1:29.287,1.0,1
11.0,HAM,Mercedes,1:34.210,1:24.836,1:20.108,2.0,1
10.0,HAM,Mercedes,1:15.243,1:14.748,1:14.470,2.0,1
13.0,HAM,Mercedes,1:50.033,\N,\N,21.0,3
14.0,HAM,Mercedes,1:21.854,1:21.498,1:21.135,1.0,2
15.0,HAM,Mercedes,1:45.167,1:43.471,1:43.288,3.0,3
2.0,HAM,Mercedes,1:34.444,1:33.046,1:32.850,1.0,\N
22.0,HAM,Mercedes,1:32.218,1:31.129,1:30.660,2.0,3
69.0,HAM,Mercedes,1:36.296,1:36.450,1:34.999,1.0,1
32.0,HAM,Mercedes,1:19.447,1:19.137,1:18.704,1.0,1
18.0,HAM,Mercedes,1:11.511,1:11.238,1:10.736,1.0,1
24.0,HAM,Mercedes,1:39.487,1:39.382,1:38.755,1.0,1
1.0,HAM,Mercedes,1:24.191,1:23.251,1:22.188,1.0,2
17.0,HAM,Mercedes,1:33.333,1:32.406,1:31.678,1.0,1
3.0,HAM,Mercedes,1:30.814,1:29.535,1:28.792,2.0,2
71.0,HAM,Mercedes,1:34.409,1:33.760,1:33.767,4.0,4
4.0,HAM,Mercedes,1:20.511,1:20.210,1:19.149,1.0,1
6.0,HAM,Mercedes,1:13.640,1:14.106,\N,13.0,7
7.0,HAM,Mercedes,1:12.692,1:12.496,1:11.459,1.0,1
73.0,HAM,Mercedes,1:41.983,1:41.275,1:40.593,1.0,5
70.0,HAM,Mercedes,1:05.064,1:04.800,1:04.424,8.0,4
9.0,HAM,Mercedes,1:39.069,1:27.893,1:26.600,1.0,1
11.0,HAM,Mercedes,1:17.492,1:16.693,1:16.707,4.0,4
13.0,HAM,Mercedes,1:44.184,1:42.927,1:42.553,1.0,1
14.0,HAM,Mercedes,1:36.009,1:34.660,1:35.554,1.0,1
15.0,HAM,Mercedes,1:42.455,1:40.577,1:40.126,5.0,1
2.0,HAM,Mercedes,1:31.605,1:30.977,1:30.076,1.0,2
22.0,HAM,Mercedes,1:29.047,1:27.819,1:27.319,1.0,1
69.0,HAM,Mercedes,1:34.822,1:33.437,1:33.108,1.0,1
32.0,HAM,Mercedes,1:17.518,1:17.035,1:16.934,3.0,9
18.0,HAM,Mercedes,\N,\N,\N,20.0,4
24.0,HAM,Mercedes,1:37.391,1:36.742,1:36.403,2.0,2
1.0,HAM,Mercedes,1:22.824,1:22.051,1:21.164,1.0,2
3.0,HAM,Mercedes,1:29.396,1:28.458,1:28.220,9.0,3
17.0,HAM,Mercedes,1:33.283,1:31.914,1:31.675,4.0,4
73.0,HAM,Mercedes,1:42.693,1:42.676,1:41.677,2.0,1
4.0,HAM,Mercedes,1:17.633,1:17.166,1:16.173,1.0,1
6.0,HAM,Mercedes,1:12.460,1:11.584,1:11.232,3.0,3
7.0,HAM,Mercedes,1:11.835,1:11.740,1:10.996,4.0,5
34.0,HAM,Mercedes,1:31.271,1:30.645,1:30.029,1.0,1
70.0,HAM,Mercedes,1:04.080,1:03.577,1:03.149,2.0,\N
9.0,HAM,Mercedes,1:26.818,1:26.256,1:25.892,1.0,2
10.0,HAM,Mercedes,1:13.012,\N,\N,14.0,1
11.0,HAM,Mercedes,1:17.419,1:31.242,1:35.658,1.0,1
13.0,HAM,Mercedes,1:42.977,1:41.553,1:58.179,1.0,2
14.0,HAM,Mercedes,1:20.810,1:19.798,1:19.294,3.0,1
15.0,HAM,Mercedes,1:39.403,1:37.344,1:36.015,1.0,1
71.0,HAM,Mercedes,1:32.410,1:32.595,1:31.532,2.0,1
22.0,HAM,Mercedes,1:28.702,1:28.017,1:27.760,1.0,1
69.0,HAM,Mercedes,1:34.130,1:33.480,1:32.237,1.0,3
32.0,HAM,Mercedes,1:15.673,1:15.644,1:14.894,3.0,4
18.0,HAM,Mercedes,1:08.464,1:07.795,1:07.281,1.0,1
24.0,HAM,Mercedes,1:36.828,1:35.693,1:34.794,1.0,1
1.0,HAM,Mercedes,1:22.043,1:21.014,1:20.486,1.0,2
